Index,Text,Grade,Type
81,"Earth Day is a time for people to think about taking care of Earth. People can celebrate Earth Day by keeping plants and animals healthy. They can also help keep Earth clean. But taking care of Earth is important all of the time. Turn the page to see how you can be Earth-friendly every day!
Each person in the United States makes about 4 pounds of trash per day! So landfills, or places where people dump trash, are starting to get full. People should reduce, or make smaller, the amount of trash they throw away.
Paper takes up the largest amount of space in most landfills. Paper does not easily biodegrade, or break down. But paper is easily recycled, or used again, after going through a special process.
Recycle by taking old newspapers or old homework to a recycling center.
Some trash in landfills could be used for other things! Instead of throwing trash away, people should find more ways to reuse it, or use trash again.
Reuse the top of a pizza box as an easel. Use the bottom part of the box to store your art supplies.
Many times people forget to respect, or care for, Earth. One way to show respect for Earth is to use less water, electricity, and gasoline.
Respect Earth by turning off the water faucet while you are brushing your teeth.
List three ways you can reuse Weekly Reader magazines.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
169,"The Pilgrims landing on Plymouth Rock, December 1620.
Long ago, about 100 colonists left England on a ship called the
. Colonists were people who traveled to a different land to live. Today, some people call those colonists Pilgrims. After a long trip, they landed.
landed at what is now Cape Cod, in Massachusetts. This land was home to many Native People. At first, most of the colonists stayed on the ship while a few went to shore. After a few weeks, they found a good place to build their new town. They called it Plymouth.
The first winter was cold, and many of the colonists got sick and died. When spring came, a Wampanoag (wahm-pah-NOH-ahg) man named Tisquantum (TISS-kwahn-tuhm) came to Plymouth. He showed the colonists the best places to fish and taught them how to grow corn.
The Wampanoag and the colonists signed an agreement called a
. By signing the treaty, the colonists and the Wampanoag agreed to live by certain rules.
The colonists were thankful for their first
. A harvest is food that is grown and gathered. The colonists decided to have a harvest celebration.
Today, people celebrate Thanksgiving. How do you celebrate Thanksgiving?
For three days, they ate, told stories, and played games. Many Wampanoag people were there.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
552,"A grasshopper can jump a distance of more than 20 times the length of its body! That means a 2-inch grasshopper can jump more than 3 feet!
These insects take the prize for their athletic abilities. Some are expert runners, swimmers, or fliers. Others can jump very far or even do acrobatics. They can really move!
is one of the fastest flying insects. Some dragonflies can reach 35 miles per hour. This insect is also acrobatic. It can fly backward and turn around quickly. It can also
The record for longest insect flight goes to the
Each fall, millions of monarch butterflies from North America spread their wings and fly more than 2,000 miles to forests in Mexico.
is an expert swimmer. When it is above water, the bubble on its back fills with air. That lets the beetle breathe underwater. As it swims, the bubble refills with oxygen taken from the water.
A favorite to win the longjump contest is the flea. This tiny insect (the size of a pinhead) can jump a distance of 150 times the length of its body. When a flea bends its legs, its rubbery knees spring back, and off it goes!
is one of the fastest running insects. This long-legged beetle can reach speeds of 5 ? miles per hour. The beetle's speed comes in handy when it is chasing other insects to eat.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
21,"Read about the parts of a bike that are simple machines. Then fill in the circles next to the correct answers.
1.  Which simple machine part helps the wheels rotate?
2.  Which simple machine is the bike chain wrapped around?
4.  Which part of the bike is a lever?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
208,"When the sun goes down, some animals wake up! They are
They are active at night. They sleep during the day.
Many owls, bats, and snakes are nocturnal. They have special ways to find
in the dark. Prey is an animal that is hunted by another animal for food.
Owls can see well at night. They also have great hearing. The feathers on the edge of their wings are soft. That lets owls fly quietly. They can sneak up on their prey. Owls hunt mice and other small animals.
Bat: Delpho M/Photolibrary; Moth: Michael Durham/Minden Pictures
Most bats eat insects. Bats have a special way of finding food. They make high-pitched sounds. The sounds bounce off insects and return to the bats. That lets the bats know where to find the insects.
Pit vipers are snakes. They sense the heat of other animals. Their heat sensors are inside holes on their faces. The holes are called pits. They help the snakes find their prey in the dark. Pit vipers eat frogs and other small animals.
How might being nocturnal help animals survive?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
600,"Whiskers's teacher asked each student to name his or her favorite kind of holiday cookie. The graph shows how many students chose each kind of cookie. One cookie equals one student. Use the graph to answer the questions below.
Did more students choose peanut butter cookies or sugar cookies ?
Which kind of cookie did fewer students choose?
Which kind of cookie did four students choose?
How many students chose peanut butter cookies?
Which kind of cookie did three students choose?
How many students are in Whiskers's class?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
97,"Animals build safe places to sleep, eat, and raise their young. Some animals build homes that have different rooms, tunnels, and much more! Look inside to learn about some awesome animal builders and their homes.
Termites are insects that live in large groups called
. Some termites build mounds as their homes. Termite mounds are made with dirt and saliva. Termites build tunnels inside the mound. Termites travel through the tunnels.
The tunnels help keep the termite mound cool. Some mounds can be more than 20 feet tall!
Some beavers build lodges in rivers or ponds as their homes.
Cliff swallows are birds that live in large groups called
. Cliff swallows build nests with thousands of tiny balls of mud. They build their nests on the steep sides of cliffs or under bridges. It is hard for other animals to reach the nests in those places. So the nests are safe places to lay eggs and to raise young.
Prairie dogs are rodents that live in big groups called
as their homes. Burrows are underground tunnels. Prairie dogs sleep and raise their young in small rooms inside the burrows. Some prairie dog towns are many miles wide and are home to millions of prairie dogs!
Beavers are rodents that live in small groups called
. Some beavers build lodges in rivers or ponds as their homes. They use logs, tree branches, and mud to build a lodge. A beaver lodge has one room that is above water. Beavers have to swim underwater to get inside their lodge.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
117,"There are many schools around the world. These children live in Africa. Some students in Africa read from boards called
. Check out some other schools around the world.
There are many kinds of schools in our world.
Here is what a day is like at some schools on different continents.
In some schools in North America, students sit at benches, not desks. Three or four students share each bench.
Some school buildings have only one room. Students of all ages go to school in the same classroom.
. A uniform is a set of clothes that is worn every day. Boys and girls wear different uniforms.
Some students in Asia sit on the floor while they read. They have special book holders. Sometimes girls and boys sit in separate places.
Whom do you sit with in your classroom?
Some children in Australia go to school at an
. Classes are held outdoors at some outstation schools. Students might gather in a circle and listen to a man play the guitar while they learn about music. Their teacher might wear shorts and sit with them on the ground.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
450,"All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
451,"You hear a loud siren. Cars move over as a fire truck speeds down the street. Firefighters are on their way to a fire. Read more about firefighters.
. That is a special building that is set on fire and used for training. It helps firefighters get ready for real-life fires.
Some firefighters stay overnight at the fire station. They sleep in beds called
. When the alarm sounds, firefighters must hurry to the fire truck. Sometimes they slide down a fire pole to get to the truck faster.
. It includes a helmet, a mask, a jacket, pants, boots, and gloves. The gear can weigh up to 60 pounds. That is about the weight of a second grader!
Would you want to be a firefighter? Why or why not?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
520,"Healthy foods are good for you! They help your body grow. They also give you energy to work and play.
How do you know which foods to eat? Follow the food pyramid. Use it to make good choices. Choose more foods from groups on the pyramid with wider stripes.
The grains group gives you energy. Make sure at least half the grains you eat are whole grains. Eat brown rice, oatmeal, and popcorn. Try whole-wheat bread instead of white bread.
Color your plate with all kinds of veggies. They help your heart, eyes, skin, and teeth. Experts say to eat a rainbow of colors. Each color helps the body in a different way. Munch on carrots, corn, and broccoli.
The meat and bean group is high in protein. That helps build strong muscles. Eat fish, chicken, lima beans, and nuts.
Fruits are natures treats. They are sweet and tasty. They help your heart, eyes, skin, and teeth too. Eat a variety of colors. Try an apple or a banana. You can also mix pieces of different fruits to make a salad.
Have milk and foods made with milk. Those foods are high in calcium. Calcium builds strong bones. Foods made with milk can be high in fat. Try low-fat milk, yogurt, and cheese.
Your body needs only a little oil to keep it healthy. Some foods that have oils are nuts, tuna fish, and salad dressing.
The child climbing the food pyramid is a reminder to exercise. Why might exercise be important?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
156,"are born in forests during the springtime. A fawn is a baby deer.
Follow the first few months of a fawn's life.
White-tailed deer live in wooded areas such as forests. Mother deer give birth to one to three fawns in the spring. Many deer stay in the same area during most of their lives.
Mother deer leave their fawns to look for food. The fawn stays very still in a hidden spot. Fawns have white spots for
The fawn stays very still while its mother goes to look for food.
Later, the mother deer returns to feed her baby. She licks its fur to keep it clean. Then the mother deer takes the fawn to a new spot while she looks for more food.
Eventually, the fawn goes with its mother to look for food such as grass and leaves. The fawn learns about the forest and meets other animals too!
Spring is a wonderful time in the forest! Many forest animals are born in the spring.
Mother cardinals lay their eggs in a nest. After about 12 days, the eggs hatch. The baby birds eat insects and worms.
Raccoons learn to find food when they are still little.
Mother raccoons make their dens in a tree. Raccoons learn to find food when they are still little.
Mother squirrels make their nests in trees. Baby squirrels drink their mother's milk. Later, they will eat nuts.
What other animals are born in the spring?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
23,"The table below shows how many of each kind of item the Smith family recycled during the week. Study the table. Then fill in the correct circle.
1. On which day did the Smith family recycle the most paper?
2. On which day did the Smith family recycle the fewest paper items?
3. On which day did the Smith family recycle four plastic items?
4. What is the total number of metal items that the Smith family recycled?
5. How man items in all did the Smith family recycle on Thursday?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
580,"Astronauts travel into space on a space shuttle. Most space trips take about ten days. During that time, astronauts work, eat, sleep, and have fun. Many things in the space shuttle are different than they are on Earth.
Eating in space can be hard because everything floats. Juice poured into a cup will float away and crumbs can get into air vents. So astronauts drink and eat in special ways. Astronauts drink with special straws and pouches. The pouch closes around the straw so juice doesn't leak out. Astronauts eat foods that don't make crumbs, like tortillas instead of bread.
On Earth, people usually sleep in beds. But most astronauts sleep in sleeping bags. The sleeping bags are in little cubbies. That way, a sleeping astronaut won't lose his or her pillow or float into something!
Astronauts have to work hard in space. Astronauts make sure that the space shuttle is in good condition. They clean air vents and check the engines and computers. The astronauts also do research and tests. Their work helps people learn about space.
A space shuttle does not have much room inside. But astronauts can still have fun. Astronauts like to watch Earth from the windows. They also like to use exercise bikes or float around the shuttle together.
What would you do for fun while in space?
a spacecraft used to transport people to and from space
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
526,"George W. Bush Is Running for President
George W. Bush is running for U.S. President. Bush is a member of the
. The Republican Party is a political group.
When he was a kid, George W. Bush dreamed of becoming a baseball player. Now that he is grown up, Bush's dream is to be the next United States president.
George W. Bush grew up in Midland, Texas. His childhood friends remember him as a class clown.
Since 1995, Bush has been the governor of Texas. Now Bush is running for president. He has chosen Richard Cheney to run for vice president.
Together, Bush and Cheney want to lead our country. On Election Day, voters will decide whether they will get the job.
asked George W. Bush some questions about himself. Here's what he had to say.
Why do you think you would be a good president?
Because I will do what I have promised to do. I [will] bring people together to achieve common goals.
What was your favorite subject in school?
What was your favorite book as a kid?
Do you have any advice for young Americans?
Set high goals and work hard to [reach] them. You can be anything you want to be.
Married to Laura. Twin daughters Barbara and Jenna are 18.
Three cats, named Cowboy, Willie, and Ernie. A dog named Spot.
George W. Bush Is Running for President
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
353,"How much do you know about Abraham Lincoln? Fill in the blanks to finish the chart below.
___ ___ ___ ___ ___ ___ 12, 1809
Lincoln ___ ___ ___ ___ ___ ___
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
28,"measures temperature. As the weather becomes warmer, the liquid in the thermometer rises. Read the thermometers below. Decide what temperature belongs in the box above each thermometer.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
434,"What sounds do you hear right now? You may hear a fan blowing, kids talking, or a bell ringing. All the sounds you hear travel in waves. Those waves enter your outer ear. They travel through your middle ear and inner ear. Your inner ear sends a message to your brain. Then you hear sound. Study the ear below to learn more.
That means it moves quickly back and forth. When people speak, their vocal cords vibrate. When you pluck a guitar string, it vibrates and makes sound.
Did you know that sounds can travel through solid materials? Try this experiment with a partner to find out. Place a plastic ruler on a table. Make sure one end is hanging over the edge. Hold the ruler down with one hand. Ask your partner to place his or her ear against the surface of the table. With your other hand, gently snap the end of the ruler that is hanging over the floor. What did you and your partner see, hear, and feel?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
120,"This year on Earth Day, Savannah Walters will spread the word about how people can save gas. Six years ago, when Savannah was in second grade, she learned that many people drive cars with tires that are not fully inflated. Cars use more gas when their tires are not properly inf lated. Millions of gallons of gas are being wasted!
(GAY-jez) to her friends. (A tire gauge is a tool that measures the amount of air in a tire.) She started an organization called Pump'em Up. It teaches people to inf late car tires properly. Now people all over the country take part in Pump'em Up events.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
61,"Native Americans keep their past alive in different ways. Look inside to learn more about Native American life long ago.
Native Americans used resources that were easy to find in their regions. Resources are useful things that come from nature, such as berries for food or trees for building homes.
Many Native Americans made their clothing from the skin or fur of animals. Deerskin was one of the most popular clothing materials in North America. Inuit people, from the Arctic, wore warm coats made of sealskin or caribou fur.
Each group of Native Americans had its own special beliefs. Many groups made carvings to show their beliefs. Native Americans from the Northwest made wooden carvings, called
from the large trees that grew there.
Native Americans ate different foods depending on where they lived. Some hunted and fished for food. Others, like those in the Southwest, made their food. Here, bread made from cornmeal was baked in clay ovens.
Native Americans in North America lived in different types of homes. In the Great Plains, they made cone-shaped homes called
People covered the tepees with tree bark or animal skin.
Many Native Americans made baskets and pottery for storage. In the Northeast, people made baskets from resources such as grass and branches. They used the baskets to store food and tools.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
218,"Smile! Healthy teeth make you look great and feel happy.
. Without your chompers, you would have trouble chewing food. Your teeth also help you speak and sing clearly.
. Notice that you need your teeth to say the
Keeping your teeth in tip-top shape is important. Taking care of your teeth keeps
(PLAK) from building up. Plaque is a sticky film that can cause gum disease and
. A cavity is a hole in a tooth. Dentists recommend these helpful tips to remove plaque and keep your teeth healthy.
 Brush twice a day with a soft-bristle toothbrush. Make sure you brush for two to three minutes. Hum a song or time yourself to make sure you brush long enough. Brushing your tongue will help freshen your breath. Replace your toothbrush every three months.
 Floss gently once a day. Flossing cleans between your teeth. Don't forget to floss behind the last tooth in each row.
 Visit a dentist twice a year. Your dentist will clean your teeth and make sure they are healthy.
 Eat foods that are good for you. Those foods include fresh fruits, raw vegetables, and cheese.
Along with taking care of your teeth, how else can you keep your body healthy?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
66,"Hundreds of butterflies will spend the winter in New York City. The butterflies will live in the American Museum of Natural History. The museum has a special room for the butterflies. There are trees, grass, and plants in the room.
Many of the butterflies are from warm rain forests in places like Africa and Asia. So the temperature in the butterfly room is kept at 80 degrees Fahrenheit. Powerful lamps shine down from the ceiling like the sun shines in a rain forest.
Visitors to the museum can walk along a pathway through the special room. The butterflies often land on the visitors. People get a close-up look at the butterflies.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
152,"George W. Bush taking the Oath of Office on January 20, 2001, after his first election.
Last November, George W. Bush was chosen to be the president of the United States. This month, on
, he will begin four more years as president.
At noon on Inauguration Day, a special ceremony will take place at the U.S. Capitol in Washington, D.C. George W. Bush will begin to serve as president for four more years.
During the ceremony, President Bush will make a promise. That promise is called the
. He will promise to work hard for the people of the United States. After the ceremony, there will be parades and parties.
During the Oath of Office, the president will say, ""I do solemnly swear (or affirm) that I will faithfully execute the Office of President of the United States, and will to the best of my Ability, preserve, protect and defend the Constitution of the United States.""
President George W. Bush has many jobs. Here are some of his important jobs.
. The military helps protect the United States and its people.
The president works with the leaders of other countries.
The president helps make laws by signing
. Bills become laws when the president signs them.
The president works with the leaders of other countries to make the world a safe, peaceful place.
The president works to make sure American children get an education and adults have jobs.
What other important jobs does the president have?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
516,"lived millions of years ago. Scientists recently discovered something new about dinosaurs.
Scientists stumbled upon strange-looking dinosaur bones in Germany.
that are unlike any they had seen before. Fossils are remains of plants and animals that lived long ago. This is what scientists found:
The fossils were from a sauropod (SAWR-uh-pahd). Sauropods were tall, plant-eating dinosaurs. The fossils were much smaller than other sauropod fossils.
The fossils were from a dinosaur that lived on an island in Germany. The dinosaur had little food to eat and little space to roam. It never grew!
Germany is a country in Europe. Why might scientists have named the dinosaur Europasaurus?
The dinosaur shrank over time to fit on the island. Scientists named their new discovery
Scientists sometimes group dinosaurs by the food they eat.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
210,"What is the difference between the two groups?
A reptile is an animal that has hard, dry skin. Turtles are the only reptiles that have shells.
Most reptiles have clawed feet and walk on four legs. Can you name a reptile that has no legs? A snake! Other reptiles include alligators, crocodiles, and lizards.
Most reptiles lay eggs on land. Baby reptiles hatch from the eggs. A leaf-tailed gecko, like the one shown on the cover, lays two eggs at a time. The corn snake lays up to 30 eggs at once! The boa constrictor is a snake that does not lay eggs. It gives birth to baby snakes.
An amphibian is an animal that spends part of its life in water and part on land. Most have smooth, wet skin. Frogs, toads, newts, and salamanders are amphibians.
Most amphibians hatch from eggs. The eggs are usually in or near water. Young amphibians breathe through gills. When they get older, they breathe with lungs. Most adult amphibians live on land.
For example, you young frogs that hatch from eggs are called tadpoles. Tadpoles live in water and move like fish. After they grow legs, they can hop on land.
If you could be any reptile or amphibian, what would you be? Why?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
265,"     I wrote a poem about polar bears. My teacher asked me to read it out loud. Im afraid the class will laugh. What should I do?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
492,"A new study shows that hibernating animals are less likely to die out. Why? Earths weather has been changing over time. Scientists say animals that sleep or hide are able to
the changes better. To survive is to stay alive.
Animals that sleep or hide are protected from nature, says scientist Bill Toone. That helps them survive.
A chipmunk hibernates during the cold days of winter.
Snakes will often hibernate next to one another to stay warm.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
261,"The map shows Ohio and the states that touch it.
The map shows Ohio and the states that touch it. Use the map to answer the questions. Fill in the circle in front of the correct answer.
Which of these states is west of Ohio?
Which city shown on the map is the farthest north?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
352,"is an animal that has hard, dry skin. Reptiles are
. Their body temperature changes as the temperature of the air or water they live in changes.
Chameleons can move their eyes separately and look in two different directions at the same time! Chameleons can also change colors. They might be green one moment and brown 20 seconds later.
is an animal that has hair on its body. Mammals are
. Their body stays about the same warm temperature in both hot and cold weather.
Cheetahs are the worlds fastest land animals. They can run as fast as 70 miles per hour. That is faster than most cars driving on a highway! Cheetahs can reach highway speeds in just a few seconds. However, they can run fast for only a short time.
is an animal that lives part of its life in water and part on land. Amphibians are cold-blooded. Most have smooth, wet skin.
The American bullfrog is the largest frog in North America. It can grow up to 8 inches long. How did this frog get its name? The frogs call sounds like a cow. A
How might the things that make each animal amazing be helpful to them?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
609,"Let's learn some fun facts about our world's continents!
Earth has seven continents, or landmasses. When you look at a globe or a map, you will see the continents.
Look at the map as you read seven special facts about seven special continents.
is where we live. It is the continent that produces the most corn. Corn is used to feed people and animals. It can also be used as fuel to heat homes and help automobiles run.
(MAH-choo PEEchoo). That city was built hundreds of years ago by people called the Incas. That ancient city is high in the
That is a famous tower in Italy. The tower was built on soil made up of sand and clay. Some parts of the building have sunk into the ground more than others.
is the largest continent and is the site of the salty
That body of water is a lake not a sea. Nothing can live in the water because it is so salty. The high levels of salt help people float easily.
is the hottest continent. It is also home to some of the biggest animals in the world. The
is the largest living land mammal, and the ostrich is the largest living bird. Those animals can really take the heat!
is the coldest place on Earth. Animals in Antarctica, such as
whales, and seals, have a thick layer of fat called blubber. That helps them survive the cold weather.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
145,"Each fall, monarch butterflies leave places that turn cold. The monarchs fly to warmer places. Turn the page to learn more about monarch butterflies.
The map to the right shows some places where monarch butterflies migrate for the winter.
means to move from one place to another. Monarchs migrate to warm places like California, Florida, and Mexico.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
19,"Many holidays take place toward the end of the year. People often use lights as part of the celebrations.
is a Christian holiday. It is celebrated each year on December 25. People decorate evergreen trees with lights. Some people also hang lights on the outside of their homes.
, also called Deepavali, is a Hindu holiday. It lasts for five days. The holiday is known as a festival of lights. People decorate their homes with lights, oil lamps, and candles.
is a Jewish holiday. It is also called a festival of lights. The holiday is celebrated for eight days. Each night, people light colorful candles in holders called menorahs.
is an African American celebration of African culture. It lasts a week. People light candles in holders called kinaras. The candles are black, green, and red.
is a Mexican holiday. It is celebrated for nine days and ends on Christmas. Each night, people hold candles and sing while they walk through their neighborhoods.
is a Muslim holiday that lasts a month. People decorate their homes with special lanterns. They are usually made of colorful glass. Children may also carry lanterns in the street.
Why do you think lights are used as part of holiday celebrations?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
151,"Each state in the United States has a state tree. The table shows information about five state trees. Study the table. Then choose the answer to each question.
Which state has the magnolia as its state tree?
How much taller is the Sitka spruce than the Colorado blue spruce?
What is the state tree for Wisconsin?
Which state has the Sitka spruce as its tree?
How much shorter is New Hampshire's state tree than Wisconsin's state tree?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
121,"Constitution Day is September 17. That is the day our Constitution was signed.
for our country. A law is a rule.
Our country had many different rules. People wanted to have one set of rules.
A group of leaders worked together to write the Constitution. This painting is an artists idea of what that meeting looked like.
The leaders met in Independence Hall. That is a famous building in Philadelphia, Pennsylvania.
The Constitution was written in 1787. That was more than 200 years ago!
The Constitution has more than 4,000 words. A
(KWIL) was used to write those words. A quill is a pen made from a feather. It is dipped in ink.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
475,"Fourteen chubby hedgehogs in Scotland were recently put on a diet. Workers at a wildlife center had rescued the animals during a bad winter last year. The hedgehogs ate a lot of food at the center.
What happens when hedgehogs get too fat? They cannot roll into a ball to protect themselves.
When a hedgehog rolls into a ball, its spines stick out in all directions. That keeps
away. A predator is an animal that eats another animal.
The hedgehogs lost weight. They were returned to the wild. Now they can curl up into balls again. That will help them stay safe.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
211,"Large colorful globes are popping up around our planet. They are part of an art project called Cool Globes. Artists are creating the globes to remind people to take care of our planet.
The project began in 2007 in Chicago, Illinois. The exhibit then traveled to other U.S. cities. This month, the globes will be in London, England.
People can take simple actions to help Earth, says Wendy Abrams. She is the person who came up with the idea of Cool Globes. We all have the power to do something, and together we can have an
, she says. An impact is the power of something to cause changes.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
300,"More than 100 spiders are crawling around a museum in California. The Natural History Museum created a world just for those spiders in its greenhouse. A
Visitors can see many different kinds of spiders, such as the golden silk spider. That is one of the largest spiders in North and South America. Golden silk spiders build strong webs.
""Their web is so tough, people can make fishing nets out of them,"" says scientist Brent Karner, also known as the Bug Guy at the museum.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
547,"The graph below shows the daily number of summer visitors to some popular vacation spots. Read the graph, and then answer the questions.
 Which vacation spot has the most visitors each day during the summer?
 Which vacation spot has the fewest visitors each day during the summer?
 About how many people visit the U.S. Capitol each day during the summer?
 How many more people visit the Empire State Building than visit the Grand Canyon each day during the summer?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
107,"The map below shows the five states that had the most hurricanes between 1851 and 2004. Read the map, and answer the questions.
Which state was hit by the most hurricanes between 1851 and 2004?
Which of the five states was hit by the fewest hurricanes?
How many more hurricanes hit North Carolina than South Carolina?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
94,"In North Dakota, Saje Beard rides to school every morning on Ruth, her pet mule. Saje hitches Ruth to a tree while she attends classes in a one-room schoolhouse. Look inside to learn about some unusual ways kids go to school!
helps people get from one place to another. Check out some different types of transportation that kids in the United States take to school.
In South Naknek, Alaska, kids fly to school on an airplane! The flight lasts two minutes and carries the children across a river. In winter, their flight to school is sometimes delayed because it is so dark outside.
In New York City, many students ride a
to school. A subway is an underground train. New York City has one of the worlds longest subway systems.
Some kids in Seattle, Washington, take a
to school. A ferry is a boat that carries cars, trucks, people, and goods across a small body of water. These students go to school in a two-room schoolhouse on a tiny island. The ferry ride lasts more than one hour. On the way, the kids see ducks, whales, and seagulls.
Leadville, Colorado, is sometimes called ""Cloud City."" That is because it is located in the mountains, high in the sky. It is so cold in Leadville that it can snow during the summer. When the snow is deep, kids ski and ride snowmobiles to school.
1807: Robert Fulton invented the first practical
1897: The first subway in the United States began running in Boston, Massachusetts.
1903: The Wright Brothers made the worlds first
1908: Henry Ford built the first practical
How is the Model T car different from cars today?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
324,"George Washingtons old home is getting a makeover. The home is in Virginia. It is called Mount Vernon. The home will be improved to help people with disabilities tour it.
George Washingtons Mount Vernon home will be improved so people with disabilities can visit it.
The home will have ramps for people who use wheelchairs. People who cant hear will be able to take sign language tours.
tours will be given for people who cant see. Audio is sound.
Now everyone will be able to visit Mount Vernon to learn more about our first president. Mount Vernon receives 1 million visitors a year, says spokesperson Melissa Wood. Were looking forward to making the needed improvements so that every visitor may enjoy their experience.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
70,"A volcano is an opening in the ground or on top of a mountain. Kilauea is one of the world's most active volcanoes. Kilauea is almost always erupting. Scientists say that there are more than 500 active volcanoes in the world. When a volcano erupts, lava, rocks, and gas burst out.
is hot liquid rock deep inside Earth. The
is an opening at the top from which rocks, gases, and lava can spill or burst. The cracks along the sides of the volcano are called
is the hot puff of gases and smoke that blows out of the top.
is the name for the hot, melted rock that flows out of the volcano.
Scientists study volcanoes to try to predict when they might erupt. Why might scientists want to predict that?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
557,"The picture shows a monarch butterfly. Read about its parts. Then read the sentences below. Choose the word that best completes each sentence.
A butterfly gets food through its _________.
Veins carry ________ through a butterfly's body.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
288,"Giant panda Hua Mei celebrated her first birthday in August. Hua Mei (wah may) lives in the San Diego Zoo in California.
The zoo gave Hua Mei a birthday party. Hua Mei had a cake made of
Bamboo is a plant and is the giant panda's favorite food.
Hua Mei's birthday is special because there are very few giant pandas in the world. Hua Mei's name means ""China USA.""
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
274,"Winter brings many holidays, they are celebrated in different ways. Bright lights are a part of each one. Read below to learn more!
Cast a glow on winter's dark nights.
Ramadan lanterns burn bright as can be,
All of the holiday lights have good reason,
U.S. Department of Health and Human Services
Hanukkah is a Jewish holiday that lasts for eight nights.
Hanukkah is a Jewish holiday. It is celebrated for eight nights. On each of the eight nights, a candle is lit in a special candleholder called a
Christmas is a Christian holiday. It is celebrated in most places on December 25. People sing carols, set up mangers, and decorate trees with ornaments and strings of lights.
Las Posadas is a Hispanic holiday. This holiday is celebrated for nine nights. On the last night, people carry candles to light their way while walking in a special parade.
U.S. Department of Health and Human Services
Kwanzaa lasts for seven nights and is a celebration of family, community, and culture.
Kwanzaa is an African American holiday. It lasts for seven nights. Each night, people eat special foods and light candles in a special candleholder called a
Ramadan is an Islamic holiday. It is celebrated for one month. During this holiday, children carry a special lantern called a
Diwali is a Hindu holiday. This holiday is celebrated for five days. At night, people light candles and oil lamps called
to brighten their houses and the streets.
How do you celebrate the winter holidays with bright lights?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
