Index,Text,Grade,Type
5137,"Rats, lice and fleas were a part of people's everyday lives in Early Modern times, so the need for public health measures was great - but it took the
Early Modern towns were similar to Medieval towns. They did not have systems of
. Garbage and human waste was thrown into the streets.
Houses were made of wood, mud and horsedung.
flourished in the rushes that people strewed on the clay floors of their houses. In 1524 the Renaissance writer Erasmus gave a description of English houses, which he described as having floors covered with rushes, which were renewed only infrequently, and were full of
""...spittle and vomit and urine of dogs and men, beer that has been thrown out, remnants of fishes and filth unnameable.""
Despite the generally casual attitude to dirt, during the
London did nevertheless establish some public health provisions.
Woodcut, printed 1630, depicting Londoners fleeing from the plague in a cart
'Surgeons' were appointed, who examined the dead to establish the extent of the plague.
Bills of Mortality were published, to publicise the course of the disease.
'Examiners' and 'searchers' were appointed, who established whether members of a household had contracted the plague. If so, they then
for a month, and its inhabitants had to stay indoors.
Constables were appointed, who made sure no one left such houses.
in huge pits, and mourners were not allowed to attend.
A period of time during which a person is isolated due to a contagious disease - to prevent the disease being passed to other people.
Householders were ordered to collect all waste, which was then removed by 'rakers'.
Stray pigs, dogs, rabbits and cats were killed.
These measures unfortunately did not stop the spread of the plague, which only ended when the weather turned
",5,BitGCSE
5218,"The amount of energy transferred from the burning fuel to the water in the calorimeter can be calculated if you know:
energy transferred (joules, J) = mass of water heated (grams, g)  4.2  temperature rise (C)
For a given amount of water heated up, the greater the temperature rise, the greater the amount of heat energy transferred to the water. For example, twice as much energy is transferred to the water to achieve a temperature increase of 20C compared with 10C.
You can compare fuels by measuring the mass of fuel burned in the experiment. The best fuel is likely to release the most energy per gram of fuel. This is worked out using:
energy released (J/g of fuel) = energy transferred to water (J)  mass of fuel burned (g)
Find out why you should probably wash that pile of dirty socks - try this activity!


",5,BitGCSE
1017,"Copyright gives the creators of some types of media rights to control how they're used and distributed. Music, books, video and
a general term used to describe an application or a program
can all be covered by copyright law.
When you buy software, for example, copyright law forbids you from:
making a copy and then selling it
a legal agreement between the company who published the software and the end user covering areas such as copyright
renting the software without the permission of the copyright holder
The law that governs copyright in the UK is called the
Software companies take many steps to stop software
acquiring, profiting from, using or making changes to copyrighted material without prior permission
An agreement between the company that developed the software and the user must be agreed before the software is installed. This is called the license agreement and covers copyright.
Certain pieces of software require a unique licence key to be entered before the installation will continue.
a list of instructions written in a programming language
will only run if the media (
used to store data, eg music CD
used to store data, eg a movie
Some applications or programs will only run if a special piece of
a small piece of hardware that connects to a computer, eg a USB memory stick
is plugged into the back of the computer.
FAST was founded in 1984 by the
a general term used to describe an application or a program
industry and is now supported by over 1,200 companies. It is a not-for-profit organisation with an aim to prevent software
acquiring, profiting from, using or making changes to copyrighted material without prior permission
and has a policy of prosecuting anyone found to be breaching
gives the creator of an original piece of work control over its publication, distribution and adaptation
FAST also works to educate the public about good software practice and legal requirements.
Post ideas and discuss ICT and DiDA here.
ICT Dictionaries and Encyclopaedias - Webopedia: Online Computer Dictionary for Internet Terms


",5,BitGCSE
5246,"A polymer is a large molecule formed from many identical smaller molecules (monomers).
chain - like railway carriages being hooked up together. Note how the double bond in the monomer becomes a single bond in the repeating unit, and how the repeating unit has a bond at each end.
Find out why you should probably wash that pile of dirty socks - try this activity!


",5,BitGCSE
675,"Post ideas and discuss Physical Education here.
Learn to observe and improve your game in this activity!
Learn all the skills you need to succeed in sport.
BBC Science & Nature: Human Body & Mind


",5,BitGCSE
1315,"Download (click), print and complete an exam paper.
Now download (click) the corresponding marking scheme.
: If you cannot open the exam paper/marking scheme, download Adobe Reader (free). For more information and help, visit
: GCSE Bitesize is not a real exam board. We cannot guarantee the grade you achieve will accurately reflect your mark in the real exam.
Fed up of reading? Listen to Geography audio.
Play this puzzle and revise Geography at the same time!


",5,BitGCSE
866,", means working from home using modern technology to keep in touch with your business. Jobs can be relocated to places where it is more attractive, more convenient or cheaper to live.
a global network connecting millions of computers
electronic mail - a message written or typed on a computer and sent electronically rather than by post
a technology used to digitise hard copies of documents, transfer them across the telephone network, and print them on receipt
Office running costs and overheads (rates, electricity, heating etc) can be reduced, which in turn may reduce the need for office space.
Travel-related problems may be reduced, ie staff being unable to get into work due to rail/road delays.
It may tempt better staff to come and work for the company.
Employers need to be able to trust their staff and be prepared to have less direct control over them.
work in a comfortable environment - their home
less human interaction - fewer opportunities to meet people, share ideas with etc.
more difficult to work as part of a team, especially if they're all office based
greater temptation to spend time on non-work-related activities
difficult to separate personal life from work
Back to Risks and implications of ICT index
Post ideas and discuss ICT and DiDA here.
ICT Dictionaries and Encyclopaedias - Webopedia: Online Computer Dictionary for Internet Terms


",5,BitGCSE
768,"Carbon in the form of graphite is soft, slippery and easily broken. But very thin filaments of carbon are very stiff. These carbon fibres are useful for reinforcing other materials to make them tougher. They are embedded in strong plastics to make composite materials. These are usually very strong but lightweight, so they are used for skateboards, boat hulls and high performance sports equipment.
from 2006 about a 7000 mountain bike, made from carbon fibres and titanium, that weighs just 6 kg.
Kevlar is a very strong artificial fibre. It is woven to make a material that is used for light and flexible body armour. It is strong and tough because:
there are chemical bonds between adjacent molecules
Losing your way? Make a Bitesize revision map!


",5,BitGCSE
168,"In your work you need to show how different events fit together. This means you should know the basic storyline and what other parts of the plot are relevant to your task. If your task is about a particular scene, you should know what has already happened and what happens after the scene. Imagine you are looking at Act 2, Scene 1 (which finishes with Macbeth killing Duncan). You would probably want to include details from the plot like:
How Macbeth and his wife have secretly agreed to kill Duncan
How trouble is predicted at the start of the act (with Banquo saying he can't sleep and having 'cursed thoughts')
How Macbeth greets Banquo as a 'friend' when he is really a traitor
How Macbeth denies he has been thinking of the witches and their predictions (so we already know he is a liar)
How leaving Macbeth alone puts the focus directly on him and his thoughts
How Macbeth is relying on his wife for the signal to kill Duncan (just as he relied upon her for the courage to kill him)
How we do not see the murder, so are in the same position as Lady Macbeth - can we be sure Duncan is dead?
How the murder affects all the other characters in the play
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
2650,"This Revision Bite will help you to use simple calculations to assess how a business is performing.
The aim of businesses in the private sector is to make a
. Profit is important in three ways:
It rewards the owners of the business who have taken risks to run it, eg shareholders or sole traders
It provides the funds to develop the business further
It is a source of cash, which allows the business to meet its debts
A firm produces accounts to calculate its assets and liabilities. The purposes of the
Trading account and the Profit and Loss account
The difference between sales revenue and the cost price of these sales.
Gross profit minus expenses (eg wages, rent, rates, advertising etc) leaves net profit.
You may be expected to answer questions in the exam about information given in a Trading and Profit and Loss account, like Go Faster Sports below. You may have to provide information about the
The value of stock held on average.
held by the firm, or show the examiner an indication of how well trading is going, by calculating the
How often the average stock is sold.
A company's published accounts provide investors with indicators about the business' profitability and managers with information about its efficiency. This will influence their future decisions.
An indication of how well trading is going is to calculate the
. This shows us how quickly or slowly a business is selling its stock. First of all, you have to find the
Look at the firm's Trading and Profit and Loss Account for the year ending 31 July and calculate the
Now calculate the rate of stock turnover
sell their average stock ten times a year. If the rate of stock turnover was very low, it could indicate that they were holding too much stock on average, or that trading was very slow.
",5,BitGCSE
3834,"The poem has a mainly regular pattern: the
Lines of poetry that make up a unit; verses.
consist alternately of 4 lines and 6 lines, although the lines are of varying lengths. It ends with a
Pairs of lines of poetry that rhyme and have the same length and metric pattern.
Perhaps Clarke chose this structure because, in a way, it reflects what the poem suggests about memory - the main points are fixed but the details are looser.
Think about how the language the poet uses helps to convey her ideas. Here are some points to consider:
The title is the scene of the near-tragedy, Cold Knap Lake, an artificial lake in a park in Glamorgan. It is haunting that the name of the lake includes the word Cold - it is a word we associate with fear and death, ideas that are explored in the poem.
The poem is written in the past
The verb formation which describes the time at which the action occurred, eg past, present or future.
The sequence of events in a plot; a story.
, dealing with events in Clarke's memory. Certain details, those that made a big impression on her, such as the appearance of the girl when she was pulled from the water
(line 3) are described in detail, while other aspects are left vague. What effect does this give? What does it suggest about memory?
Apart from the poet's family, the characters are
A text written by a person of unknown name or identity.
(line 2) but we know little more about them - they are strangers to us, as they were to Clarke.
The first stanza initially makes us believe that the child is already dead,
(line 2), then tentatively suggests that there is some hope:
To do with a drama or play. A description or portrayal that is vivid and immediate - as if it is being acted out in front of you. Something that is tense or exciting.
way of showing what the people at the scene must have felt: they thought that the girl was dead, then realised that she was just alive. (
The person given the most vivid description is of Clarke's mother, since this is the scene that Clarke remembers most clearly. She was the
(line 6) - not just for Clarke, but in the eyes of the crowd. We can picture
(line 7): clothes were rationed, so the dress was home made. (
Just when we have been led to believe we are reading a 'happy ever after' story of rescue, we are told the girl was taken home and
(line 14). We are not told specifically why she was beaten - perhaps her parents were angry with her for the trouble she had caused, or found that hitting her was a way of venting the anxiety they had when they realised she was missing. Either way, the beating troubled Clarke so much that she wonders whether it actually happened -
There are a number of overtones of a fairy story in the poem - a miraculous rescue, a heroine, a poor family. Clarke explores this idea even further in
A group of lines of poetry that make up a unit - like a paragraph in a piece of prose; a verse.
4, where she wonders about memory and what affects it. She says, ""When you recapture a memory from early childhood, you're sometimes not sure if you were really there, if someone told you about it, or if you read it in a story. I'd read fairy stories and legends about people drowning in mysterious lakes. I'd seen a famous painting of a drowned girl floating in a brook ..""
""All lost things lie under closing water""
(line 21) - we wonder what type of things Clarke means. She is presumably not talking about objects. Is she referring to lost memories? Missed chances? Regrets? What do you think? Of course, the
is not lost at all, but saved. Does this alter your reading of the ending? Clarke writes, ""The
In poetry, the use of words which have the same or a similar sound - eg 'flow' and 'bow' - to form a pattern of sound.
at the end connects the real event with a fairy story, I think.""
Get some direction with a Bitesize revision map
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
2014,"Roman knowledge about the body and disease
of human bodies, so they were limited in what they could find out about human anatomy. They also
many Greek ideas about medicine. These factors slowed down their progress, but they continued to explore new ideas about the causes and prevention of disease.
Roman doctors learned a lot about the human body as they tended gladiators wounded in the amphitheatres. However, dissection of humans was forbidden in the Roman empire, so Roman anatomists such as
to further their knowledge. Galen recommended dissecting monkeys that walked on two legs, like men.
Galen as depicted in a book by the 16th-century French surgeon Ambroise Par
He did manage to work a little with the human body, and described how he had
to dissect when he found a hanged criminal, and when a flood washed some bodies out of a cemetery. Despite this, he made various errors in his analysis of how bodies work.
Galen's books show a good knowledge of bone structure. He also studied the lungs, the muscles, the heart and blood and the nervous system. He conducted experiments on pigs, and when he cut the spinal cord in different places he realised how the
takes messages from the brain to the muscles.
Galen accepted the Greek theory of the
Four bodily fluids - yellow bile, black bile, blood and phlegm - used in ancient times to analyse and describe people's state of health.
as the cause of disease. However, the Romans did not continue the Greeks' investigations into disease and rejected Greek ideas, so Roman knowledge of disease did
Roman ideas about disease were muddled. For example:
Crinas of Massilia thought illness was caused by the stars (astrology).
Varro blamed creatures too tiny to be seen.
Columella blamed poisonous vapours in the swamps.
All these ideas survived until the 19th century.
Galen based most of his information about anatomy on what he saw when he dissected the bodies of animals. This led him to make mistakes. Some of his errors were:
He thought that muscles attach to the bone in the same way in humans and in dogs.
He thought that blood was created in the liver. He realised that it flowed round the body, but said it was burned up as fuel for the muscles.
He thought he saw holes through the septum, which allowed the blood to flow from one side of the heart to the other.
He made mistakes about the blood vessels in the brain.
He thought the human jaw-bone was made up of two bones, like a dog's.
He was mistaken about the shape of the human liver.
",5,BitGCSE
5869,"Jane is excited about returning to Thornfield and Mr Rochester, even though she believes he is married to Blanche Ingram. It is obvious when they meet that Rochester is delighted to see her, too.
What follows is ""a fortnight of dubious calm"", in which Jane expects to hear about the marriage but nothing is said.
On midsummer eve, Jane goes into the garden after Adele has gone to bed. She finds Mr Rochester there. The scene is described in extraordinary detail, as it moves to his proposal.
He is perhaps teasing or testing Jane as he talks of her having to move on, claiming to have found her a new position in Ireland. Eventually, however, he proposes, revealing that any chance of a relationship with Blanche ended when he pretended to have less money than she considered acceptable.
Rochester talks frequently of what he is doing as being wrong, but claims his love and care for Jane will atone for it. As readers, we think there could be something sinister behind this. However, Jane does not pick up on more than his emotion as they go into the house.
Jane is blissfully happy, but still aware that Mrs Fairfax seems shocked. So she asks Mr Rochester to speak to her the following day. Her congratulations, when they come, seem very subdued, fuelling our suspicions.
Jane decides she will not abandon her previous path. She refuses expensive gifts and spends a lot of time with Adele. Mr Rochester is eager to be with her, but allows her to dictate terms in this way in the four weeks leading up to the wedding.
Then we hear of a very bizarre episode. Mr Rochester has had to go away. When he returns, Jane describes having been woken by someone in her room. She describes the woman in hideous terms, and explains that her wedding veil was ripped in two, so it could not have been a dream. Mr Rochester encourages her to continue to blame Grace, and insists she shares Adele's room the night before the wedding.
The wedding morning arrives. Mr Rochester is possessed by tension and a desire that everything should be done quickly. Even Jane is encouraged to hurry.
There are no family present at the wedding. Perhaps for this reason, Jane notices two men, apparently waiting for the ceremony, enter the church before them.
When the priest asks if there is any impediment to the marriage, one of the men, Mr Briggs - a lawyer - explains that Rochester is already married to the sister of Mr Mason, who comes forward at this point.
Clearly, there can be no marriage. Mr Rochester takes them back to Thornfield to see his wife, Bertha, a dangerous lunatic, and Grace, her keeper. Bertha attacks Mr Rochester, but he is able to restrain her. Even though
The crime of marrying one person while still being married to another.
is a serious crime, it becomes easy to understand what drove him.
Before Briggs and Mason depart, we learn that it was a chance connection between Jane's uncle in Madeira and Mr Mason that brought Briggs and Mason to stop the marriage. We also learn that Jane's uncle is on his death-bed.
Jane spends a long time numb with shock at what has happened. She eventually meets with Mr Rochester and he tries everything in his power to keep her with him. He explains how he was trapped by his family into the marriage, and how he spent time in Europe seeking, in vain, some kind of escape.
He asks Jane to come away with him, but she is controlled by conscience and cannot allow herself to be loved by a married man. She knows she cannot stay with him and keep her resolution, so says she will leave.
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
3615,"Settlements come in different sizes, types and locations. You can learn about the history and function of a settlement by studying its shape and size, its placement in the landscape, and its situation in relation to surrounding features.
If you group and classify settlements according to their size and shape, the result is a
is a place where people live. A settlement may be as small as a single house in a remote area or as a large as a
(a city with over 10 million residents).
. An example of a temporary settlement is a
. However, a temporary settlement may become permanent over time. This has happened to many refugee camps that have been built in conflict zones.
The reason a settlement was developed or built can be thought of as its
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",5,BitGCSE
4377,"Iron and steel rust when they come into contact with water and oxygen. They rust faster in salty water or acid rain. Aluminium, on the other hand, does not corrode easily, because its surface is protected by a layer of aluminium oxide.
Steel and aluminium have advantages and disadvantages when used to make cars, which are recycled to re-use valuable materials and cut down on waste.
Iron and steel rust when they come into contact with water and oxygen. Both water and oxygen are needed for rusting to occur. In the experiment below, the nail does not rust when air - containing oxygen - or water is not present:
Calcium chloride absorbs water in the right-hand test tube
Salt dissolved in water does not cause rusting, but it does speed it up, as does acid rain.
Aluminium does not rust - corrode. Its surface is protected by a natural layer of aluminium oxide. This prevents the metal below from coming into contact with air and oxygen.
Unlike rust, which can flake off the surface of iron and steel objects, the layer of aluminium oxide does not flake off.
reaction. The iron reacts with water and oxygen to form
, which we see as rust. Here is the word equation for the reaction:
iron + water + oxygen    hydrated iron(III) oxide
Most iron is converted into steel - an alloy - before being used. Compared to iron, steel is:
Iron and aluminium are used to build cars. They are both malleable - they can be bent or pressed into shape - and both are good electrical conductors.
A summary of the differences betwen iron and aluminium
Aluminium has some advantages over steel. Since it has a lower density than iron or steel, a car body made from aluminium will be lighter than the same car body made from steel. This results in improved fuel economy. Also, aluminium does not corrode easily, so a car body made from aluminium will corrode less, and may last longer, than one made from steel.
However, aluminium is more expensive than steel. So a car made from aluminium is likely to be more expensive than one made from steel.
Cars are complex machines. Many different materials are used in their manufacture.
The main materials used in the manufacture of cars
tough and easily moulded to desired shape
good heat insulators, and can be woven into fabrics
European Union law requires that at least 85 per cent of a cars materials can be recycled, rising to 95 per cent by 2015. Recycling reduces the amount of waste, and the use of natural resources.
",5,BitGCSE
3255,"Exam questions on data security will usually ask about methods for keeping data safe and secure.
In a local doctor's surgery, data about the patients is stored in a database on a computer.
Consider two physical precautions that should be taken to keep the data secure.
- the question is asking for the physical precautions you can take to protect data. Keeping the computer area secure and keeping backups in a safe place are both physical precautions. Swipe card entry, locking
a point of access, eg to a computer system
or controlling access to computer areas would also have been good answers.
The doctor needs to see all the information about patients. The receptionist only needs to see some of the information.
Describe one way in which software could restrict access to patient information.
Make it so users must enter a password to gain access to certain areas of the database.
The question is looking for detail about different types of access for different users. This answer clearly highlights the need for having passwords for different levels of access.
Back to Data, information and databases index
Post ideas and discuss ICT and DiDA here.
ICT Dictionaries and Encyclopaedias - Webopedia: Online Computer Dictionary for Internet Terms


",5,BitGCSE
1546,"What is it? How do you know?
What type of publication do you think text 2 is? A comic? A newspaper? A magazine? A web page? A business document?
This one isn't so easy, so let's rule some things out...
: No. Comics are generally brightly coloured and full of cartoons. This isnt!
: No. Newspapers generally use narrow columns, black and white print and the pages are very full when you look at them.
: No. There are no giveaway clues such as 'click here', 'contact us', 'print this page' - so it cant be a web page.
: No. In a magazine, one would expect to see more writing and pictures on each page. This layout is too spacious.
: You are pretty close - text 2 comes from the Environment Agency. This is from the booklet the organisation would give to members of the public if they asked for information about what the Government is doing to protect and improve the environment.
Give your revision some visual style with a Bitesize revision map!
Get creative, get published and get expert writing advice at BBC Blast.
North East Wales Institute of Higher Education English Resources


",5,BitGCSE
4619,"represents the very worst in middle-class Victorian England: he is affected, opinionated and hypocritical.
loves the sound of his own voice and is hilariously ridiculous. He follows his dream as much as Pip, and ends up acting in a pantomime.
teaches Pip how to be a gentleman. His wife Belinda is pretty and should have married 'well', but is an incompetent housekeeper. In Chapters 22-23, Mrs Pocket and her two nurses, Flopson and Millers, introduce some slapstick comedy (mostly at the expense of the poor baby).
At the end of the novel, Pip persuades Miss Havisham to leave her money to the decent Matthew Pocket, rather than her other 'friends', who only want her money.
is Jaggers' clerk. His main comic feature is having a mouth like a letterbox, which grows wider when he is stressed. At work, he is severe and formal. At his home (which he has converted into a mock-castle), he is kind and generous, and his mouth relaxes.
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
865,"The three main causes of population change are:
- usually measured using the birth rate (number of live births per 1000 of the population).
- usually measured using the death rate (number of deaths per 1000 of the population) .
- the movement of people in and out of an area.
of population change. The difference between the birth rate and the death rate of a country or place is called the
. The natural increase is calculated by subtracting the death rate from the birth rate.
natural increase = birth rate - death rate
The rate of natural increase is given as a percentage, calculated by dividing the natural increase by 10.
For example if the birth rate is 14 per 1000 population, and the death rate is 8 per 1000 population, then the growth rate = 14 - 8 = 6
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",5,BitGCSE
6930,"William Blake: The Little Boy Lost / The Little Boy Found
are deceptively simple poems, written as if spoken by children. They are generally hopeful and optimistic. The
are also childlike in approach, but darker and more pessimistic.
When Blake published them together, he called them
Shewing the Two Contrary States of the Human Soul.
This suggests he believed people needed both 'states' to understand life. Many of the
poems have a poem that 'answers' them in the
The Little Boy Lost / The Little Boy Found
A Little Boy Lost / A Little Girl Lost
Back to William Blake: The Little Boy Lost / The Little Boy Found index
Read the full text online and make your own notes.
Discover more about William Blake on the BBC Poetry Season website.


",5,BitGCSE
4118,"The following scenes use flash-backs into the past to describe the story:
Megan is in the headteacher's office, with the Head (DSL/R). The Head gives the victim's account of what happened. As she tells her account the lights dim and Megan joins the group CS, and re-enacts the scene as the lights go up. The commentary fades out as the scene is played. Freeze. Megan rejoins the Head in her office with her Head bowed. The Head asks what she has to say. She apologises, and says that she's ashamed etc. The Head brings in the victim, and Megan has to apologise - the victim doesn't answer.
Megan is now a mother, whose daughter has been accused of bullying. The scene takes place in the headteacher's office. Megan is horrified to hear of what her daughter has done, and tells of what happened when she was at school. Lights dim. She joins group CS and re-plays the scene. Freeze. She returns to the headteacher's office and it is still in the past (slightly dimmer lighting than previously). The scene unfolds, with a telling off and a statement by (young) Megan about how she feels about what she's done and what her parents will say. Freeze. Lights fully up and the scene is now today. Megan's daughter is told about what happened in the past, and is thoughtful. The headteacher asks that Megan's daughter be excluded from school for a day, to think about what will happen in the future.
These scenes will need more than three actors. Again, they focus on Megan's regret, and the guilt she feels about being a bully.
Get creative, go backstage and find drama tips and inspiration.
General Theatre Links - Theatre Studies: Articles and Resources
Greek Theatre - Wikipedia: Theatre of Ancient Greece


",5,BitGCSE
7500,"Close or tight shots are good for capturing
or atmosphere. Think about when you watch a sports match. When you are up close you can see the players sweating and hear the grunts as they immerse themselves in the game, which in turn arouses your interest. This also applies when capturing images, so focus on what you want to show, and
Photograph taken from a distance of a man talking on a mobile phone, and photo of the same person in close-up
As these images illustrate, getting in close allows you to see people's expressions.
Always remember when taking photographs of people to get their permission first.
To create interesting photographs, you need to fill the frame and minimise the amount of
, and there is no reason why you can't fill the frame with your focal point being taken as an extremely close-up shot. It will help you to capture emotion that wouldn't be detectable from far away.
Capturing action shots requires practise. You could practise capturing images of footballers in action, but make sure you have their permission first. Take
of pictures to see if you can capture a player making contact with the ball. With a digital camera you can take lots of pictures, view them on the LCD display, then delete any unwanted images. Some cameras have a function called
that allows you to take several photos in quick succession. This is great for taking action shots.
A sequence of action shots showing someone running up to a bench and jumping off it
These photos were shot in continuous mode.
object/person in your photograph. Any more than one focal point looks cluttered. If your photograph is expansive - for example, a sweeping landscape - you can choose a tree or small cottage as your focal point.
Two images of a park - the first has too many focal points - a bench, trees, grass, people; the second has one clear focal point - a tree
There are too many focal points (people, trees, bench) in the first image shown above, whereas the second image shows the tree as the clear focal point.
Arrange your subjects to ensure you translate what you want the audience to focus on. Use
. Be selective. If your object is in front of a messy background, move it until you are satisfied with the shot.
Two photographs of an iron - one with a messy background and one with a plain background
In the first image above, the messy background takes the focus away from the iron.
Have you ever taken a picture of a landscape and been disappointed when you have not captured the beauty of it?
There are several reasons why the camera views something differently from the human eye. We have the ability to interpret an image and enhance it, because the brain has the ability to process lots of different things at a time. The camera has a limited focus range whereas the eye is constantly scanning the scenery, recomposing it, and responding to changes in light conditions. The eyes work in conjunction with the brain to create the splendid image that you can see. A camera has a much narrower exposure range than the human eye.
and capture an attractive feature following the rules of taking good digital images. Once again, take lots of photos to ensure you capture one that is perfect.
Photographs with the focal point exactly in the centre can lack depth and interest, so it's better to position your focal point
. To do this, apply the rule of thirds. Draw two horizontal and two vertical lines through the picture you want to capture, to divide it into thirds.
The eyes are naturally drawn to the
illustrated in red above, so place the important elements of your picture on one (or more) of these points.
Compare the two images above. A focal point placed in the centre (as in image 1, above) often just looks boring, so as a rule avoid placing your focal point in the centre. You will see this rule being applied in any magazine you look at.
that is used when the camera senses there isn't enough natural light. It's good to keep the flash on automatic, to make sure your photographs are illuminated well. You need to experiment with your flash, to work out its
. Generally, most flashes work up to 10 metres away - any further, and your subject is likely to appear dark.
Also think about natural light, especially outside. Try to make sure the sun/light source is
When photographing people, be aware that strong bright light will show up their wrinkles and blemishes, so you may need to adjust the light. Similarly, when taking photographs of landscapes, try to take them in the early morning or early evening because the light is softer then.
shots, so experiment with using your camera horizontally and vertically. A photograph of Nelson's Column, for example, would be ideal for a vertical shot to illustrate the towering effect the coloumn has on its surrounding scenery.
Nelson's Column is ideal for a vertical shot.
10. Know when to break the rules
Once you have mastered these rules, you can then begin to break them. With digital photography, it's easy to take lots of pictures, so don't be afraid to
. If you can create an unusual image, it's likely that people will be interested in it.
Post ideas and discuss ICT and DiDA here.
Give your revision some visual style with a Bitesize revision map!
Technically the best ICT revision site in the world.


",5,BitGCSE
1906,"This Revision Bite will give you practice in reading and understanding Irish about the Special Olympics.
Reading question: Na Cluich Oilimpeacha Speisialta / The Special Olympics
This is a sample reading question on a higher paper. It is one of the more difficult questions you might get at higher level. Print out or copy answers onto paper. Read this article about the Special Olympics in Ireland and answer the questions in English. Use the vocabulary section to help you if necessary.
n 20 - 27 Meitheamh 2003, tharla ceann de na himeachta idirnisinta spirt is m in irinn, na Cluich Oilimpeacha Speisialta. Don chad uair riamh, bh na cluich seo ar sil taobh amuigh de Stit Aontaithe Mheirice. Thinig thart f seacht mle lthchleasa as cad seasca a s tr go Baile tha Cliath le pirt a ghlacadh sna cluich.
Bh na lthchleasaithe ag stopadh i mbailte mra agus i gcathracha ar fud na hireann ar feadh cpla l roimh na cluich, agus cuireadh filte mhr rompu. Bhain siad sid as na hiseanna spirt sa cheantar le hullmh do na cluich i mBaile tha Cliath. Rinneadh a ln cairde nua sna laethanta sin.
D'oscail an tUachtarn, Mire Mhic Ghiolla osa, na cluich i bPirc an Chrcaigh D Sathairn. Bh lchir agus brd ar gach duine an oche sin.
Seachtain iontach a bh ann do gach duine a bh pirteach sna himeachta - na lthchleasaithe, a dteaghlaigh agus na daoine a chuidigh leo.
Nuair a bh na cluich thart, labhair Mire Mhic Giolla osa ar son gach duine sa tr seo nuair a dirt s, ""Is siombail  an Lasair Oilimpeach den mhisneach a chonaic muid thart orainn an tseachtain seo caite.""
N dhanfaidh muintir na hireann dearmad ar an samhradh sin go deo.
Why were these particular Special Olympics significant?
How many countries were involved in the games?
What did the athletes do in their host towns before the games began?
How were people feeling on the opening night?
Summarize what President McAleese said after the Games.
You're not alone! Discuss your revision with others.
Get some direction with a Bitesize revision map
We've got the Northern Ireland curriculum covered.


",5,BitGCSE
5496,"yourself on The state of the economy
",5,BitGCSE
5230,"Blues began as songs sung by black slaves in the mid-19th century southern United States, taking elements from African, European and American folk music.
developed from the Blues in the early 20th century, again in the southern US.
Blues songs were so called because of their often sombre content, reflecting the unhappiness of slaves' lives. They became a national craze in 1920s America.
Jazz was first developed around 1902 in the red light district of New Orleans, by the cornet player Buddy Bolden and other musicians.
Blues and Jazz were both the result of a rich mix of other musical traditions, including:
- work songs - in which phrases from a lead singer are answered by the others.
- very popular in America. (The composer
, and invented a special bass instrument for marching called the 'sousaphone'.)
A combination of notes played at the same time to create a chord.
. Black slaves' religious ceremonies were often performed in places where there weren't any instruments, so the congregation sung
) - a piano style made famous by
. Ragtime used a steady, march-like bass part and a
To alter a rhythm by accenting a weak beat.
right hand. Ragtime composers wrote out the music in full and the performer was not expected to improvise at all.
Get some direction with a Bitesize revision map
Find out more about making music and send us your performances.


",5,BitGCSE
1138,"Try to split problems of this type into a series of two-dimensional questions. It is easier to work in two dimensions than three. Look at the following example.
has a square base that is 4cm long. The height of the pyramid is 3cm.
O is the centre of the base, so AQ is half of AC.
are equilateral triangles with sides that are 4cm long.
QU is part of the triangle QUV, where V is the point we used in the first part of this question, midway between S and R.
For this question, you will need to use the answers from the previous questions. Use the perpendicular height of the prism, UV, which is
and the base is 18.8 (1 dp).
Keep your answers in surd form (like
), or store them in the memory of your calculator. Using rounded values later on in a question will lead to inaccurate answers.
You might also be expected to apply the sine or cosine rules to a 3-D problem. Look at the following example.
Sally and Kate stand some distance away from a building (B) which is 10m high. Sally is on a bearing of 030 from the building. From where she is standing, the angle of elevation of the top of the building is 35. Kate is on a bearing of 090 from the building. From where she is standing, the angle of elevation of the top of the building is 50. This information is shown in the diagram.
What is the distance between Sally and Kate?
In the same way we can find OK = 8.39m (3 s.f.)
- ( 2  8.39  14.3  cos60)
Back to Shape, space and measures index
Now to take a different angle on revision with this activity!
Make sure your maths skills add up.
BBC World Service - Figure it out


",5,BitGCSE
